,0
дійшовши,0.0064039439947319995
діло,0.0064039439947319995
дін,0.0064039439947319995
еее,0.0064039439947319995
жаби,0.0064039439947319995
жайворонкова,0.0064039439947319995
жалує,0.0064039439947319995
жвава,0.019211831984195998
жвавий,0.0064039439947319995
же,0.038423663968391995
жени,0.0064039439947319995
жив,0.0064039439947319995
жива,0.0064039439947319995
живе,0.012807887989463999
живить,0.0064039439947319995
живу,0.0064039439947319995
жид,0.0064039439947319995
жидівський,0.0064039439947319995
жила,0.0064039439947319995
жили,0.0064039439947319995
жита,0.025615775978927998
житами,0.012807887989463999
житах,0.0064039439947319995
жити,0.012807887989463999
жито,0.025615775978927998
житом,0.0064039439947319995
жовте,0.0064039439947319995
жовтою,0.0064039439947319995
жуківни,0.0064039439947319995
журба,0.0064039439947319995
жінка,0.044827607963123996
за,0.10246310391571199
заблищали,0.0064039439947319995
забув,0.0064039439947319995
заглушає,0.0064039439947319995
загороди,0.012807887989463999
загороду,0.012807887989463999
загострений,0.0064039439947319995
заграли,0.012807887989463999
задивився,0.0064039439947319995
задумавшись,0.0064039439947319995
зазеленіли,0.0064039439947319995
заквітчана,0.0064039439947319995
заквітчане,0.0064039439947319995
заколихалося,0.0064039439947319995
заманячила,0.012807887989463999
замирав,0.0064039439947319995
замовкла,0.0064039439947319995
заможного,0.0064039439947319995
запечених,0.0064039439947319995
запнувся,0.0064039439947319995
заправив,0.0064039439947319995
запрохуючи,0.0064039439947319995
запруть,0.0064039439947319995
зараз,0.012807887989463999
зареготалася,0.0064039439947319995
заробляти,0.0064039439947319995
заробітків,0.0064039439947319995
засадила,0.0064039439947319995
засвітилась,0.0064039439947319995
засвітилось,0.0064039439947319995
засмальцьованого,0.0064039439947319995
засмоктане,0.0064039439947319995
заснула,0.0064039439947319995
застигає,0.0064039439947319995
затіпалось,0.0064039439947319995
захожий,0.032019719973659995
захожому,0.0064039439947319995
зацвіли,0.012807887989463999
зацвіло,0.0064039439947319995
зачарований,0.0064039439947319995
зачепитися,0.0064039439947319995
зачинив,0.0064039439947319995
зашелестіло,0.0064039439947319995
заіскрили,0.0064039439947319995
збирати,0.0064039439947319995
збожеволів,0.0064039439947319995
збризнув,0.0064039439947319995
збігав,0.0064039439947319995
збігла,0.0064039439947319995
зварити,0.0064039439947319995
звившись,0.0064039439947319995
звідкіля,0.0064039439947319995
звідтіля,0.0064039439947319995
звісно,0.0064039439947319995
згинь,0.0064039439947319995
зглянеш,0.0064039439947319995
згодом,0.012807887989463999
згори,0.0064039439947319995
згорнувши,0.0064039439947319995
згірку,0.012807887989463999
згірок,0.012807887989463999
здавалася,0.0064039439947319995
здався,0.0064039439947319995
здалося,0.012807887989463999
здається,0.019211831984195998
здивовані,0.0064039439947319995
здоров,0.012807887989463999
здурів,0.0064039439947319995
зділайте,0.0064039439947319995
зелена,0.019211831984195998
зелене,0.012807887989463999
зелений,0.0064039439947319995
зеленим,0.0064039439947319995
зеленими,0.0064039439947319995
зелених,0.0064039439947319995
зеленою,0.012807887989463999
зелену,0.012807887989463999
зеленіли,0.0064039439947319995
зеленіє,0.0064039439947319995
землю,0.019211831984195998
землі,0.025615775978927998
зерно,0.012807887989463999
зза,0.019211831984195998
зимою,0.012807887989463999
злебенив,0.0064039439947319995
злегенька,0.0064039439947319995
зливається,0.0064039439947319995
зложив,0.0064039439947319995
злякав,0.0064039439947319995
зна,0.0064039439947319995
знав,0.0064039439947319995
знадний,0.0064039439947319995
знайома,0.0064039439947319995
знала,0.012807887989463999
знаю,0.019211831984195998
знаючи,0.0064039439947319995
знає,0.0064039439947319995
знаєте,0.0064039439947319995
знов,0.019211831984195998
знову,0.032019719973659995
знялась,0.0064039439947319995
знівечила,0.0064039439947319995
зовсім,0.0064039439947319995
зодягнена,0.0064039439947319995
золото,0.0064039439947319995
золоті,0.0064039439947319995
зостався,0.019211831984195998
зосталася,0.0064039439947319995
зпід,0.012807887989463999
зразу,0.0064039439947319995
зробила,0.0064039439947319995
зроду,0.0064039439947319995
зросту,0.0064039439947319995
зубів,0.0064039439947319995
зупинявся,0.0064039439947319995
зустріти,0.0064039439947319995
зірвавшись,0.0064039439947319995
йде,0.0064039439947319995
йди,0.0064039439947319995
його,0.19852226383669197
йому,0.09605915992097999
йти,0.0064039439947319995
йшов,0.012807887989463999
кабанця,0.0064039439947319995
кабанчик,0.0064039439947319995
кабанчика,0.0064039439947319995
каже,0.05763549595258799
кажете,0.0064039439947319995
кажуть,0.0064039439947319995
казала,0.0064039439947319995
казали,0.019211831984195998
калюжі,0.0064039439947319995
кармазин,0.0064039439947319995
карпа,0.0064039439947319995
карпо,0.012807887989463999
карі,0.0064039439947319995
каторжнії,0.0064039439947319995
квітками,0.019211831984195998
квітники,0.0064039439947319995
керсетка,0.012807887989463999
керсеткою,0.0064039439947319995
керсетку,0.0064039439947319995
кидалась,0.0064039439947319995
килим,0.0064039439947319995
кинув,0.0064039439947319995
кинула,0.0064039439947319995
китицями,0.0064039439947319995
кланяючись,0.012807887989463999
клопоти,0.0064039439947319995
кобила,0.0064039439947319995
кобилу,0.0064039439947319995
ковтаючи,0.0064039439947319995
кого,0.012807887989463999
кожного,0.0064039439947319995
кожному,0.0064039439947319995
кожну,0.0064039439947319995
козак,0.0064039439947319995
козаче,0.0064039439947319995
коли,0.019211831984195998
колись,0.019211831984195998
коло,0.032019719973659995
колін,0.0064039439947319995
коників,0.0064039439947319995
коралі,0.0064039439947319995
корені,0.0064039439947319995
корова,0.0064039439947319995
корову,0.012807887989463999
косар,0.0064039439947319995
косив,0.0064039439947319995
косити,0.0064039439947319995
котрих,0.0064039439947319995
край,0.0064039439947319995
крайнє,0.0064039439947319995
красою,0.012807887989463999
красувалася,0.0064039439947319995
красується,0.0064039439947319995
краще,0.019211831984195998
кращі,0.0064039439947319995
краю,0.0064039439947319995
краями,0.0064039439947319995
краях,0.0064039439947319995
краї,0.0064039439947319995
кривій,0.0064039439947319995
крик,0.012807887989463999
криком,0.0064039439947319995
кричала,0.0064039439947319995
кругленька,0.0064039439947319995
кругом,0.012807887989463999
круто,0.0064039439947319995
кріпацької,0.0064039439947319995
куди,0.012807887989463999
кумкають,0.0064039439947319995
купив,0.012807887989463999
купили,0.0064039439947319995
курей,0.012807887989463999
курного,0.0064039439947319995
кучеряве,0.0064039439947319995
лаві,0.0064039439947319995
лад,0.0064039439947319995
ланах,0.0064039439947319995
ласкавий,0.0064039439947319995
ласкаво,0.0064039439947319995
легенький,0.0064039439947319995
легенькою,0.0064039439947319995
легко,0.0064039439947319995
ледве,0.0064039439947319995
лежить,0.0064039439947319995
либонь,0.0064039439947319995
лимар,0.0064039439947319995
лине,0.0064039439947319995
листвою,0.0064039439947319995
лице,0.032019719973659995
лицем,0.0064039439947319995
личко,0.012807887989463999
личком,0.012807887989463999
лишень,0.0064039439947319995
ллються,0.0064039439947319995
ллється,0.0064039439947319995
лук,0.0064039439947319995
луку,0.0064039439947319995
луна,0.0064039439947319995
любити,0.0064039439947319995
любо,0.012807887989463999
любов,0.0064039439947319995
людей,0.0064039439947319995
люди,0.0064039439947319995
лізуть,0.0064039439947319995
ліктями,0.0064039439947319995
ліскою,0.0064039439947319995
лісі,0.0064039439947319995
літ,0.032019719973659995
літа,0.0064039439947319995
літньої,0.0064039439947319995
мабуть,0.025615775978927998
мабутьтаки,0.0064039439947319995
макарович,0.0064039439947319995
маленька,0.0064039439947319995
малося,0.0064039439947319995
мамо,0.019211831984195998
мана,0.0064039439947319995
манила,0.0064039439947319995
маною,0.0064039439947319995
манячила,0.0064039439947319995
марно,0.0064039439947319995
марюко,0.0064039439947319995
мати,0.025615775978927998
матір,0.012807887989463999
махнула,0.0064039439947319995
маю,0.0064039439947319995
межі,0.0064039439947319995
мене,0.025615775978927998
мертвий,0.0064039439947319995
мерщій,0.0064039439947319995
метка,0.012807887989463999
ми,0.012807887989463999
милость,0.0064039439947319995
минув,0.0064039439947319995
миски,0.0064039439947319995
млосно,0.0064039439947319995
мов,0.044827607963123996
мовби,0.0064039439947319995
мовчав,0.0064039439947319995
мовчкиполягали,0.0064039439947319995
могоричу,0.0064039439947319995
може,0.025615775978927998
можна,0.0064039439947319995
молодий,0.019211831984195998
молодим,0.0064039439947319995
молодиця,0.025615775978927998
море,0.0064039439947319995
мороз,0.0064039439947319995
москаля,0.019211831984195998
москалівна,0.0064039439947319995
мотре,0.0064039439947319995
мотрю,0.0064039439947319995
мотря,0.012807887989463999
мотрі,0.0064039439947319995
моя,0.012807887989463999
моє,0.0064039439947319995
мушками,0.0064039439947319995
між,0.025615775978927998
місточка,0.0064039439947319995
місточок,0.0064039439947319995
місця,0.012807887989463999
місяць,0.0064039439947319995
мітли,0.0064039439947319995
міць,0.0064039439947319995
на,0.44827607963123994
набакир,0.0064039439947319995
набрав,0.0064039439947319995
набік,0.0064039439947319995
навкруги,0.0064039439947319995
навпроти,0.0064039439947319995
навхрест,0.0064039439947319995
навіжена,0.0064039439947319995
навіщо,0.025615775978927998
нагадала,0.0064039439947319995
над,0.019211831984195998
надворі,0.0064039439947319995
надтріснутим,0.0064039439947319995
надія,0.0064039439947319995
назад,0.025615775978927998
найматись,0.0064039439947319995
накинута,0.0064039439947319995
наливчате,0.0064039439947319995
наложити,0.0064039439947319995
наліво,0.0064039439947319995
намальована,0.0064039439947319995
наопашки,0.0064039439947319995
напована,0.0064039439947319995
наповані,0.0064039439947319995
напувати,0.0064039439947319995
напустилась,0.0064039439947319995
народилася,0.0064039439947319995
нарозтяг,0.0064039439947319995
настала,0.0064039439947319995
насторошив,0.0064039439947319995
натерпілись,0.0064039439947319995
натомість,0.0064039439947319995
натяг,0.0064039439947319995
натякала,0.0064039439947319995
нахилився,0.0064039439947319995
нахопилася,0.0064039439947319995
наче,0.032019719973659995
наша,0.0064039439947319995
наших,0.0064039439947319995
нашого,0.012807887989463999
нашому,0.0064039439947319995
не,0.41625635965757996
неабияке,0.0064039439947319995
неба,0.0064039439947319995
небо,0.0064039439947319995
небожем,0.0064039439947319995
невеличка,0.019211831984195998
невеличкий,0.0064039439947319995
невеличкі,0.0064039439947319995
невеличкім,0.0064039439947319995
невимовна,0.0064039439947319995
невкрита,0.0064039439947319995
невтомний,0.0064039439947319995
невідоме,0.0064039439947319995
негоди,0.0064039439947319995
недалеко,0.0064039439947319995
недалечке,0.0064039439947319995
недалечко,0.0064039439947319995
недаром,0.0064039439947319995
недобре,0.0064039439947319995
недовго,0.0064039439947319995
неділю,0.012807887989463999
неділя,0.0064039439947319995
неділі,0.0064039439947319995
незабаром,0.0064039439947319995
незвичайна,0.0064039439947319995
некрасивої,0.0064039439947319995
некрути,0.0064039439947319995
нема,0.0064039439947319995
немає,0.012807887989463999
немов,0.025615775978927998
немолода,0.0064039439947319995
ненажерами,0.0064039439947319995
ненаситну,0.0064039439947319995
необмазана,0.0064039439947319995
неповоротних,0.0064039439947319995
непроханих,0.0064039439947319995
несвідомий,0.0064039439947319995
несвідомим,0.0064039439947319995
несподіваний,0.0064039439947319995
нечистого,0.0064039439947319995
неї,0.025615775978927998
нив,0.0064039439947319995
ниви,0.019211831984195998
нивки,0.0064039439947319995
нивку,0.0064039439947319995
ниву,0.012807887989463999
низенька,0.012807887989463999
низеньке,0.0064039439947319995
низеньких,0.0064039439947319995
низенькою,0.0064039439947319995
низині,0.0064039439947319995
низького,0.0064039439947319995
ним,0.025615775978927998
ними,0.012807887989463999
них,0.012807887989463999
нога,0.0064039439947319995
ноги,0.0064039439947319995
ногою,0.012807887989463999
ну,0.0064039439947319995
нудьга,0.0064039439947319995
ні,0.10886704791044399
ніби,0.0064039439947319995
нігде,0.0064039439947319995
ніж,0.012807887989463999
ній,0.0064039439947319995
нікого,0.019211831984195998
ніс,0.0064039439947319995
нічого,0.019211831984195998
ніякого,0.0064039439947319995
об,0.012807887989463999
оббілила,0.0064039439947319995
обгороджений,0.0064039439947319995
обгортає,0.0064039439947319995
обдивлятись,0.0064039439947319995
оберемок,0.012807887989463999
обернувся,0.0064039439947319995
обзивався,0.0064039439947319995
обложившись,0.0064039439947319995
обмела,0.0064039439947319995
обмінили,0.0064039439947319995
обнесено,0.0064039439947319995
обніжок,0.0064039439947319995
обоє,0.0064039439947319995
обтіпаними,0.0064039439947319995
обіднього,0.0064039439947319995
обізвався,0.0064039439947319995
обізвалась,0.0064039439947319995
обіймає,0.0064039439947319995
оглядав,0.0064039439947319995
огонь,0.0064039439947319995
огород,0.0064039439947319995
огородина,0.012807887989463999
огорожа,0.0064039439947319995
од,0.044827607963123996
одбігла,0.0064039439947319995
одв,0.0064039439947319995
оддалеки,0.0064039439947319995
одежа,0.012807887989463999
один,0.0064039439947319995
одказав,0.019211831984195998
одказала,0.0064039439947319995
одказує,0.0064039439947319995
одкопала,0.0064039439947319995
одлізло,0.0064039439947319995
одмовила,0.0064039439947319995
одмовляла,0.0064039439947319995
одна,0.0064039439947319995
одно,0.0064039439947319995
одного,0.0064039439947319995
однієї,0.0064039439947319995
одрада,0.0064039439947319995
одрадою,0.0064039439947319995
одслужу,0.0064039439947319995
одягнена,0.0064039439947319995
оже,0.012807887989463999
озирнулась,0.0064039439947319995
озирнулася,0.0064039439947319995
околиці,0.0064039439947319995
окрім,0.0064039439947319995
оксамитові,0.0064039439947319995
окунева,0.0064039439947319995
окунь,0.05763549595258799
окуня,0.019211831984195998
опинивсь,0.0064039439947319995
опустить,0.0064039439947319995
оришкою,0.0064039439947319995
освіжає,0.0064039439947319995
осміхаючись,0.0064039439947319995
осміхнулась,0.0064039439947319995
останнього,0.0064039439947319995
остап,0.044827607963123996
остапові,0.0064039439947319995
остапом,0.012807887989463999
осторонь,0.0064039439947319995
остюкувата,0.0064039439947319995
ось,0.032019719973659995
от,0.044827607963123996
отакої,0.0064039439947319995
отаманує,0.0064039439947319995
отже,0.0064039439947319995
оце,0.032019719973659995
очах,0.012807887989463999
очей,0.019211831984195998
очима,0.06403943994731999
очі,0.032019719973659995
очіпок,0.0064039439947319995
павутиння,0.0064039439947319995
палиці,0.0064039439947319995
палкий,0.0064039439947319995
палючих,0.0064039439947319995
пам,0.012807887989463999
паперу,0.012807887989463999
папір,0.0064039439947319995
пара,0.0064039439947319995
парубка,0.012807887989463999
парубків,0.0064039439947319995
парубок,0.08965521592624799
парубоцьку,0.0064039439947319995
пасма,0.0064039439947319995
пашпорт,0.0064039439947319995
пашпорта,0.0064039439947319995
пекло,0.0064039439947319995
перебирав,0.0064039439947319995
перебігає,0.0064039439947319995
перев,0.0064039439947319995
перевела,0.0064039439947319995
перевернувся,0.0064039439947319995
перевів,0.0064039439947319995
переглянув,0.0064039439947319995
перегодя,0.0064039439947319995
перед,0.019211831984195998
перейшов,0.0064039439947319995
перекинута,0.0064039439947319995
переливається,0.0064039439947319995
переміняв,0.0064039439947319995
перепада,0.0064039439947319995
перепелка,0.0064039439947319995
перепелячий,0.0064039439947319995
перериває,0.0064039439947319995
перехиляючись,0.0064039439947319995
перехрестився,0.0064039439947319995
перли,0.0064039439947319995
перша,0.0064039439947319995
перший,0.0064039439947319995
пече,0.0064039439947319995
пильно,0.0064039439947319995
писалась,0.0064039439947319995
писар,0.019211831984195998
писаря,0.012807887989463999
пита,0.025615775978927998
питав,0.012807887989463999
питаю,0.0064039439947319995
питає,0.012807887989463999
питаєш,0.0064039439947319995
пишним,0.0064039439947319995
плакати,0.0064039439947319995
плата,0.0064039439947319995
плескала,0.0064039439947319995
плець,0.0064039439947319995
плече,0.0064039439947319995
плечі,0.0064039439947319995
плямочки,0.0064039439947319995
плівся,0.0064039439947319995
по,0.051231551957855996
побалакаємо,0.0064039439947319995
побачила,0.0064039439947319995
повагом,0.0064039439947319995
повернув,0.019211831984195998
повернувся,0.019211831984195998
повернула,0.0064039439947319995
повертівши,0.0064039439947319995
повеселів,0.0064039439947319995
повечеряли,0.0064039439947319995
повпивалися,0.0064039439947319995
повіточки,0.0064039439947319995
повітрі,0.0064039439947319995
погляд,0.032019719973659995
погнав,0.012807887989463999
подав,0.0064039439947319995
подався,0.0064039439947319995
подалася,0.0064039439947319995
подивився,0.0064039439947319995
подивилася,0.0064039439947319995
подивитись,0.0064039439947319995
подихає,0.0064039439947319995
подумав,0.012807887989463999
поза,0.0064039439947319995
позаганяв,0.0064039439947319995
позакладавши,0.0064039439947319995
позеленіли,0.0064039439947319995
позирав,0.0064039439947319995
поки,0.012807887989463999
поклопочіться,0.0064039439947319995
покрутив,0.0064039439947319995
поле,0.032019719973659995
полискуваного,0.0064039439947319995
полу,0.0064039439947319995
польовими,0.019211831984195998
польову,0.0064039439947319995
поля,0.0064039439947319995
полями,0.0064039439947319995
полях,0.0064039439947319995
полі,0.012807887989463999
помер,0.0064039439947319995
помийницею,0.0064039439947319995
помилувався,0.0064039439947319995
помчалась,0.0064039439947319995
помчалася,0.0064039439947319995
поміж,0.0064039439947319995
поп,0.0064039439947319995
попівна,0.012807887989463999
попівни,0.0064039439947319995
попівну,0.0064039439947319995
попід,0.012807887989463999
пора,0.0064039439947319995
поралась,0.0064039439947319995
пори,0.012807887989463999
порогу,0.0064039439947319995
порожньою,0.0064039439947319995
порядки,0.0064039439947319995
посеред,0.0064039439947319995
пославсь,0.0064039439947319995
послужив,0.0064039439947319995
поставить,0.0064039439947319995
постать,0.019211831984195998
постояв,0.0064039439947319995
постікали,0.0064039439947319995
посідаємо,0.0064039439947319995
потрачена,0.0064039439947319995
поту,0.0064039439947319995
потягати,0.0064039439947319995
потім,0.012807887989463999
похапцем,0.0064039439947319995
почвалав,0.0064039439947319995
почесала,0.0064039439947319995
починали,0.0064039439947319995
почув,0.0064039439947319995
почував,0.0064039439947319995
почула,0.0064039439947319995
поштарі,0.0064039439947319995
пояс,0.0064039439947319995
правда,0.0064039439947319995
праве,0.0064039439947319995
правою,0.0064039439947319995
працювала,0.0064039439947319995
праця,0.012807887989463999
при,0.0064039439947319995
прибира,0.0064039439947319995
привиджувалась,0.0064039439947319995
пригадував,0.0064039439947319995
придав,0.0064039439947319995
призьбу,0.0064039439947319995
приймали,0.0064039439947319995
приймемо,0.0064039439947319995
прийняв,0.0064039439947319995
прийшла,0.019211831984195998
прийшов,0.0064039439947319995
прикритими,0.0064039439947319995
